date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,month,day_name,is_weekend,year,day,day_of_week,week_of_year,quarter,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_difference,profit_estimate,group_lag_1,group_lag_2,group_lag_3,group_lag_7,group_lag_14,group_lag_21,group_lag_30,group_roll_mean_3,group_roll_std_3,group_roll_mean_7,group_roll_std_7,group_roll_mean_14,group_roll_std_14,ema_3,ema_7,ema_14,sin_day,cos_day,sin_month,cos_month,promotion_weekend,event_weekend,profit_margin,market_gap,price_ratio,predicted_quantity,prediction_error,actual_revenue,predicted_revenue,estimated_profit,inventory_recommendation,food_waste_risk,demand_category
2024-08-28,36,3,10,1,"flour, ghee, egg, water, curry",0.8,1.91,2.78,241.0,0,0,2,8,Wednesday,0,2024,28,2,35,3,230.0,512.0,96.0,352.0,236.57142857142858,243.92857142857142,89.05776616492095,133.9698383309404,0.8699999999999999,1.9799999999999998,398.0,299.0,196.0,774.0,802.0,201.0,167.0,312.6666666666667,79.3872365896017,259.0,90.65318527222342,315.0,156.9473209024657,284.197904218394,296.83780746154633,323.4761549757037,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,1.9799999999999998,0.8699999999999999,0.9553264604810996,241.00557,-0.0055694580078125,669.9799999999999,669.9954830932617,477.1910275268554,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-08-29,6,2,5,0,"black tea, lemon, sugar syrup",1.2,6.29,8.44,315.0,0,0,0,8,Thursday,0,2024,29,3,35,3,320.0,79.0,383.0,244.0,265.0,255.42857142857142,121.69360432386469,151.26935440603415,2.1499999999999995,7.239999999999999,364.0,259.0,145.0,408.0,274.0,393.0,315.0,312.6666666666667,52.53887449625582,299.42857142857144,94.82414801947374,361.07142857142856,153.09949720347237,314.1891289847082,321.1762674605432,335.52646823040874,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,7.239999999999999,2.1499999999999995,1.157750342935528,314.99734,0.002655029296875,2658.6,2658.5775915527342,2280.58077758789,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-08-29,47,3,7,2,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.44,15.95,152.0,0,0,2,8,Thursday,0,2024,29,3,35,3,425.0,242.0,480.0,275.0,255.42857142857142,244.5,95.80684934258288,93.13988652311785,4.51,11.45,456.0,241.0,215.0,0.0,0.0,123.0,68.0,283.0,156.29139451678066,178.57142857142858,146.87393363341357,187.35714285714286,140.19196023412223,236.35740577950082,210.66870922939762,203.08547302497658,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,11.45,4.51,1.2821543408360128,152.01582,-0.0158233642578125,2424.4,2424.652382659912,1740.581177520752,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-08-29,29,3,1,1,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.12,7.45,35.0,0,0,1,8,Thursday,0,2024,29,3,35,3,332.0,539.0,278.0,382.0,174.85714285714286,304.92857142857144,156.31424393555034,254.739524367001,3.33,5.45,207.0,129.0,81.0,53.0,84.0,283.0,288.0,123.66666666666667,86.12394169644891,155.42857142857142,99.96142112978237,208.42857142857142,151.0943232073743,101.00712285703379,139.00854615123544,179.35032962904882,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,5.45,3.33,1.455078125,34.9932,0.006801605224609375,260.75,260.6993280410767,190.71293125152587,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-08-29,31,3,13,2,"black tea, condensed milk, evaporated milk",0.9,2.45,3.01,480.0,0,0,2,8,Thursday,0,2024,29,3,35,3,118.0,47.0,332.0,104.0,276.7142857142857,302.07142857142856,188.18228245127503,291.2066314454443,0.5599999999999996,2.11,971.3099999999995,428.0,971.3099999999995,239.0,402.0,774.0,675.0,626.4366666666665,299.79861913179826,656.3742857142855,246.74406834188454,569.0885714285713,298.6133639355061,637.2007071887981,646.7582613097196,603.729097530266,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,2.11,0.5599999999999996,0.872463768115942,479.99896,0.00103759765625,1444.8,1444.7968768310545,1012.7978106689452,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-08-29,36,3,10,0,"flour, ghee, egg, water, curry",0.8,1.96,2.85,332.0,0,0,2,8,Thursday,0,2024,29,3,35,3,112.0,119.0,259.0,207.0,246.85714285714286,322.2857142857143,192.94077551710745,242.93792450919585,0.8900000000000001,2.05,241.0,398.0,299.0,274.0,280.0,824.0,458.0,323.6666666666667,78.83104295474841,267.2857142857143,94.80807681084718,318.7142857142857,156.67036859471673,308.098952109197,305.62835580641797,324.6128515627666,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,2.05,0.8900000000000001,0.9628378378378378,331.9866,0.013397216796875,946.2,946.1618179321289,680.5725357055663,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-08-29,16,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.68,19.22,47.0,1,0,2,8,Thursday,0,2024,29,3,35,3,363.0,332.0,119.0,257.0,327.42857142857144,287.14285714285717,383.17526761820864,294.4378887467967,0.5399999999999991,12.219999999999999,137.0,142.0,86.0,0.0,125.0,0.0,194.0,108.66666666666667,53.463383107818125,91.85714285714286,48.656717835014156,80.71428571428571,60.983514255813425,84.26867257265206,89.9021076925615,95.82922299806417,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,12.219999999999999,0.5399999999999991,0.9766260162601625,47.02224,-0.02223968505859375,903.3399999999999,903.7674467468261,574.6117689514159,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-08-29,50,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.8,28.76,79.0,0,1,0,8,Thursday,0,2024,29,3,35,3,438.0,383.0,394.0,398.0,245.85714285714286,299.92857142857144,185.89103310938955,284.4353284034118,11.96,21.76,0.0,365.0,254.0,33.0,100.0,0.0,0.0,148.0,192.03385118254542,134.57142857142858,129.55803994459666,152.07142857142858,108.18393474201125,106.44553709438136,130.41096695913225,133.68588798521014,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,21.76,11.96,1.6157303370786518,79.00232,-0.0023193359375,2272.04,2272.1067041015626,1719.0904687500001,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-08-30,45,3,13,2,"black tea, condensed milk, evaporated milk",0.9,2.05,2.57,279.0,0,0,1,8,Friday,0,2024,30,4,35,3,77.0,212.0,0.0,320.0,297.14285714285717,324.7857142857143,184.41839077798858,213.55099501647868,0.52,1.67,357.0,886.0,971.3099999999995,516.0,784.0,499.0,367.0,507.3333333333333,330.2458680034215,583.1871428571428,339.1193032308976,532.4507142857143,247.91615085205055,432.95224793154557,522.8628009422501,538.5407543315706,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1.67,0.52,0.8426229508196721,278.97678,0.023223876953125,717.03,716.9703146362305,465.89121612548826,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-08-30,17,3,13,1,"black tea, condensed milk, evaporated milk",0.9,1.89,3.36,147.0,0,0,1,8,Friday,0,2024,30,4,35,3,220.0,585.0,56.0,255.0,226.71428571428572,275.2142857142857,109.43599999651849,174.88905431353348,1.47,2.46,711.0,276.0,275.0,971.3099999999995,466.0,682.0,282.0,378.0,295.5114210990837,464.0,223.62468557831474,541.8078571428571,220.6644789015692,342.2061865017093,436.5406869454979,495.5681301260249,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,2.46,1.47,1.1626297577854672,147.01309,-0.013092041015625,493.91999999999996,493.9639892578125,361.65220642089844,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-08-30,17,3,1,1,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.36,6.68,187.0,0,0,0,8,Friday,0,2024,30,4,35,3,147.0,363.0,92.0,242.0,201.57142857142858,282.0,91.68398104877554,168.97655731810153,2.3199999999999994,4.68,0.0,6.0,63.0,263.0,392.0,62.0,120.0,64.33333333333333,106.27480102702309,125.28571428571429,107.9532526694066,205.64285714285714,132.97518978704676,112.2154790734538,133.7897606319915,177.3912965615598,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,4.68,2.3199999999999994,1.2462686567164178,187.01282,-0.0128173828125,1249.1599999999999,1249.2456201171874,875.2199853515624,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-08-30,27,3,10,0,"flour, ghee, egg, water, curry",0.8,1.78,2.26,352.0,0,0,2,8,Friday,0,2024,30,4,35,3,363.0,342.0,192.0,216.0,363.85714285714283,312.42857142857144,195.73317600876038,224.08951311944642,0.47999999999999976,1.4599999999999997,382.0,225.0,360.0,592.0,91.0,728.0,378.0,319.6666666666667,83.34466589610518,307.0,63.18227599572482,409.07142857142856,176.70813149446104,342.09124453318407,352.84740117145986,379.81433815686,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1.4599999999999997,0.47999999999999976,0.8129496402877696,352.00046,-0.000457763671875,795.52,795.5210345458984,513.9206683349609,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-08-30,1,3,9,0,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.22,6.72,363.0,0,0,2,8,Friday,0,2024,30,4,35,3,585.0,92.0,230.0,480.0,362.42857142857144,301.0,195.87058409645357,225.98808682011554,0.5,4.22,300.0,599.0,231.0,361.0,324.0,599.0,263.0,420.6666666666667,157.6208531043191,359.57142857142856,196.1358858401126,335.0,150.41071974890824,360.8495622751534,353.6320125185958,342.5282227627791,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,4.22,0.5,0.9307479224376731,362.97195,0.028045654296875,2439.36,2439.171533203125,1531.741647338867,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-08-30,48,1,6,0,"white bread, kaya, butter, soft-boiled eggs",2.8,7.98,13.69,371.0,0,0,2,8,Friday,0,2024,30,4,35,3,53.0,445.0,152.0,151.0,248.14285714285714,266.42857142857144,206.66190470704274,209.8012665085037,5.709999999999999,10.89,286.0,260.0,278.0,247.0,258.0,287.0,338.0,305.6666666666667,58.05457202781943,375.14285714285717,146.75652009527923,372.7857142857143,150.1943246758517,331.58956845923774,346.4985582239605,373.65119697809473,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,10.89,5.709999999999999,1.5244988864142537,370.94424,0.055755615234375,5078.99,5078.226705627441,4039.5828213500977,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-08-30,18,3,10,0,"flour, ghee, egg, water, curry",0.8,2.08,2.78,192.0,0,0,1,8,Friday,0,2024,30,4,35,3,230.0,340.0,320.0,35.0,240.57142857142858,234.85714285714286,87.68096932032826,91.11603518663824,0.6999999999999997,1.9799999999999998,544.0,322.0,347.0,575.0,312.0,265.0,158.0,352.6666666666667,177.99250920567818,361.57142857142856,202.1549382221939,366.42857142857144,203.93841992346395,324.7715173293403,363.5289954819952,369.63249439018824,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1.9799999999999998,0.6999999999999997,0.9025974025974025,192.00696,-0.0069580078125,533.76,533.7793432617187,380.1737768554687,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-08-30,1,3,0,1,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,16.82,38.47,0.0,0,0,0,8,Friday,0,2024,30,4,35,3,183.0,251.0,32.0,204.0,202.28571428571428,223.14285714285714,126.03004177009278,94.5758605913489,21.65,29.47,106.0,130.0,0.0,0.0,177.0,0.0,181.0,78.66666666666667,69.17610377387075,79.0,76.56587577591813,85.78571428571429,73.79407790646844,50.51896204322552,71.94941872350442,82.63680887216802,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,29.47,21.65,2.158810325476992,0.0042446647,-0.004244664683938026,0.0,0.16329225039109588,0.12509026823565364,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-08-30,19,1,13,2,"black tea, condensed milk, evaporated milk",0.9,2.58,3.7,611.0,0,0,2,8,Friday,0,2024,30,4,35,3,342.0,183.0,200.0,165.0,322.14285714285717,280.14285714285717,281.70873171382107,205.42820461842135,1.12,2.8000000000000003,512.0,539.0,754.0,733.0,376.0,971.3099999999995,377.0,554.0,51.17616632769577,606.5714285714286,129.69432928088654,551.7142857142857,149.5878587069402,589.9812144078885,593.1346792643877,571.609765652165,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,2.8000000000000003,1.12,1.0335195530726258,610.9814,0.01861572265625,2260.7000000000003,2260.631121826172,1710.7478759765627,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-08-31,19,1,1,1,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.14,9.68,375.0,0,0,2,8,Saturday,1,2024,31,5,35,3,575.0,485.0,448.0,220.0,525.7142857142857,390.7142857142857,217.011301000444,244.12179449907987,3.54,7.68,360.0,88.0,156.0,267.0,484.0,258.0,107.0,274.3333333333333,161.54359576700432,207.0,120.18319350058887,235.78571428571428,152.6993922568272,310.19503642248395,253.01242462477373,238.08693167361628,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,7.68,3.54,1.3557422969187676,374.98663,0.01336669921875,3630.0,3629.8706103515624,2879.89734375,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-08-31,19,1,1,1,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.82,8.98,305.0,0,0,2,8,Saturday,1,2024,31,5,35,3,271.0,0.0,444.0,363.0,327.0,353.85714285714283,133.4103943976384,204.75120254849656,2.16,6.98,375.0,360.0,88.0,115.0,244.0,238.0,17.0,346.6666666666667,36.855573979159246,234.14285714285714,117.36471441824489,240.14285714285714,153.81800291896266,307.5975182110908,266.0100528929299,247.07798183376661,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,6.98,2.16,1.1483375959079285,305.00058,-0.000579833984375,2738.9,2738.90520690918,2128.904047241211,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-08-31,32,2,3,2,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,37.95,42.98,271.0,0,0,0,8,Saturday,1,2024,31,5,35,3,485.0,77.0,42.0,585.0,283.42857142857144,363.7857142857143,182.54940622824748,205.56832237685765,5.029999999999994,34.98,201.0,0.0,107.0,178.0,41.0,166.0,366.0,157.33333333333334,140.6781195969484,196.42857142857142,119.5726517545674,158.07142857142858,106.46954370271217,210.5336627242107,188.52995545274723,176.48919934311138,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,34.98,5.029999999999994,1.103465982028241,271.00952,-0.009521484375,11647.58,11647.989233398437,9479.913061523437,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-08-31,31,3,1,2,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.43,4.76,575.0,1,0,2,8,Saturday,1,2024,31,5,35,3,862.0,531.0,655.0,149.0,541.4285714285714,395.92857142857144,208.07759541643662,244.53958757246303,-0.6699999999999999,2.76,434.0,438.0,317.0,28.0,213.0,278.0,372.0,482.3333333333333,80.27660514329986,355.0,132.93858231027832,281.5,157.3172932936197,483.5463839517378,386.6312885093616,323.97188490264625,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,0,2.76,-0.6699999999999999,0.7402799377916018,574.9894,0.0106201171875,2737.0,2736.9494482421874,1586.9706884765624,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-08-31,32,2,5,0,"black tea, lemon, sugar syrup",1.2,5.72,5.35,655.0,1,0,0,8,Saturday,1,2024,31,5,35,3,276.0,304.0,147.0,709.0,383.7142857142857,286.5,260.7442644212364,233.09217391079918,-0.3700000000000001,4.1499999999999995,751.0,244.0,221.0,427.0,325.0,408.0,118.0,550.0,269.3157997593159,409.2857142857143,217.2477190411247,359.14285714285717,176.74878180098406,583.2246256525461,470.94097141905854,401.8201962560241,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,0,4.1499999999999995,-0.3700000000000001,0.7961309523809523,654.99274,0.00726318359375,3504.2499999999995,3504.211141967773,2718.2198577880854,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-08-31,47,3,6,0,"white bread, kaya, butter, soft-boiled eggs",2.8,6.92,9.02,448.0,0,0,0,8,Saturday,1,2024,31,5,35,3,655.0,60.0,187.0,445.0,439.14285714285717,305.14285714285717,218.2356742693775,234.95199416144612,2.0999999999999996,6.22,296.0,908.0,199.0,355.0,750.0,287.0,553.0,550.6666666666666,318.6555088702113,361.0,258.46856675425755,408.14285714285717,271.4567134051896,440.62747978401717,418.71115596387995,410.21302057896395,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,6.22,2.0999999999999996,1.1388888888888888,447.99023,0.009765625,4040.96,4040.8719140625,2786.4992578124998,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-08-31,6,2,11,2,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,33.74,76.5,77.0,0,0,2,8,Saturday,1,2024,31,5,35,3,448.0,42.0,141.0,56.0,444.14285714285717,300.57142857142856,207.7702485691263,238.97946943866847,42.76,67.5,309.0,114.0,0.0,157.0,317.0,77.0,96.0,166.66666666666666,124.64482874685704,206.57142857142858,140.95963623540982,200.71428571428572,125.58137329509226,147.69917438874617,174.23927340672677,179.4033840163917,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,67.5,42.76,2.2020725388601035,76.99784,0.00215911865234375,5890.5,5890.334827423096,5197.354259490967,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-08-31,2,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.48,28.94,0.0,0,0,2,8,Saturday,1,2024,31,5,35,3,77.0,444.0,499.0,92.0,380.7142857142857,264.92857142857144,267.1177732048262,244.2616706244852,13.46,21.94,377.0,43.0,215.0,0.0,254.0,160.0,0.0,140.0,206.3710250980016,155.71428571428572,124.60031338338639,128.64285714285714,106.59817226233444,122.87254262085028,142.0505934915758,142.36718653550392,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,21.94,13.46,1.7560679611650485,0.014068406,-0.014068406075239182,0.0,0.40713967181742194,0.3086608292907477,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-09-01,50,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.17,24.03,176.0,0,0,2,9,Sunday,1,2024,1,6,35,3,478.0,314.0,187.0,485.0,221.85714285714286,348.64285714285717,155.72136287980138,187.02965916290907,7.859999999999999,17.03,79.0,0.0,365.0,106.0,230.0,0.0,0.0,85.0,88.15327560561775,144.57142857142858,129.68661861433137,148.21428571428572,106.13502182193618,141.2227685471907,141.8082252242065,139.32789271053664,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,17.03,7.859999999999999,1.3995340710541642,176.00716,-0.0071563720703125,4229.280000000001,4229.45196762085,2997.4018730163575,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-09-01,27,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.76,26.01,130.0,0,0,0,9,Sunday,1,2024,1,6,35,3,575.0,362.0,565.0,676.0,334.14285714285717,316.0,237.9729876627661,210.59293581548556,10.250000000000002,19.01,302.0,0.0,121.0,166.0,362.0,117.0,0.0,144.0,151.48597294799274,167.0,126.56092077204033,135.92857142857142,104.68595107104082,157.1638649689299,152.34149973930315,146.06061192701242,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,19.01,10.250000000000002,1.5519093078758952,129.98814,0.0118560791015625,3381.3,3380.9916233825684,2471.0746159362793,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-09-01,50,3,10,1,"flour, ghee, egg, water, curry",0.8,1.69,2.74,268.0,0,0,2,9,Sunday,1,2024,1,6,35,3,279.0,478.0,649.0,575.0,327.0,284.2857142857143,215.9722204358703,186.99421158109644,1.0500000000000003,1.9400000000000002,810.0,496.0,677.0,810.0,315.0,384.0,581.0,524.6666666666666,272.1347705335231,533.0,234.0954221394912,528.2857142857143,201.73075299343094,470.28933146696136,518.3670797480312,502.55577623711014,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,1.9400000000000002,1.0500000000000003,1.0185873605947957,268.0479,-0.04791259765625,734.32,734.4512805175782,520.0129504394532,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-09-01,22,3,10,0,"flour, ghee, egg, water, curry",0.8,1.6,2.06,575.0,0,0,2,9,Sunday,1,2024,1,6,35,3,176.0,118.0,459.0,616.0,367.2857142857143,347.07142857142856,220.30260573864834,213.1144381224892,0.45999999999999996,1.26,852.0,376.0,339.0,628.0,386.0,318.0,375.0,601.0,239.06275326783978,460.7142857142857,206.53790151423723,419.5,217.26401875633675,592.3767852253877,519.8477660688837,469.13461890134886,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,1.26,0.45999999999999996,0.7923076923076923,575.00006,-6.103515625e-05,1184.5,1184.5001257324218,724.5000769042969,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-09-01,28,2,5,0,"black tea, lemon, sugar syrup",1.2,6.23,7.74,451.0,0,0,0,9,Sunday,1,2024,1,6,35,3,408.0,305.0,0.0,187.0,566.1428571428571,446.57142857142856,171.73955918913038,192.93670316601697,1.5099999999999998,6.54,248.0,331.0,256.0,368.0,347.0,369.0,301.0,343.3333333333333,102.06043960973965,322.0,75.4696406952272,329.57142857142856,125.24420102387931,363.8613379275712,334.32513638138346,326.70962342715654,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,6.54,1.5099999999999998,1.070539419087137,450.99863,0.001373291015625,3490.7400000000002,3490.729370727539,2949.531018676758,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-09-01,19,1,2,2,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.66,23.83,198.0,0,0,2,9,Sunday,1,2024,1,6,35,3,0.0,862.0,276.0,67.0,344.0,439.57142857142856,188.31179817880107,214.6778317120139,7.169999999999998,18.83,192.0,124.0,99.0,286.0,238.0,246.0,66.0,171.33333333333334,41.10150037812897,182.57142857142858,90.71173599716323,175.21428571428572,83.04510226972455,184.37602586130427,182.67534180917616,183.90957719169285,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,18.83,7.169999999999998,1.3493771234428085,198.00522,-0.005218505859375,4718.339999999999,4718.464356994628,3728.4382644653315,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-09-01,47,3,1,2,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.18,5.02,565.0,1,1,2,9,Sunday,1,2024,1,6,35,3,459.0,329.0,575.0,609.0,426.42857142857144,367.64285714285717,141.50601535253804,156.7730388628293,0.8399999999999999,3.0199999999999996,159.0,39.0,230.0,115.0,250.0,198.0,226.0,254.33333333333334,275.6543729624715,219.0,169.77239665701447,214.35714285714286,141.82687558203713,351.937075168883,257.2105949161543,227.41492026755722,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,3.0199999999999996,0.8399999999999999,0.9691119691119691,564.9686,0.0313720703125,2836.2999999999997,2836.142512207031,1706.205256347656,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-09-01,1,3,6,0,"white bread, kaya, butter, soft-boiled eggs",2.8,5.62,7.98,342.0,0,0,1,9,Sunday,1,2024,1,6,35,3,565.0,269.0,375.0,276.0,436.85714285714283,365.2857142857143,130.20935523408664,156.90194320090578,2.3600000000000003,5.180000000000001,251.0,356.0,197.0,363.0,481.0,193.0,726.0,316.3333333333333,57.01169470672971,380.57142857142856,190.13053160294643,412.2142857142857,210.8992390004976,324.75019707482784,365.37880499040676,401.6039233451056,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,5.180000000000001,2.3600000000000003,1.2054380664652569,341.996,0.003997802734375,2729.1600000000003,2729.1280975341797,1771.5392913818362,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-09-01,1,3,6,0,"white bread, kaya, butter, soft-boiled eggs",2.8,6.49,8.71,649.0,0,0,2,9,Sunday,1,2024,1,6,35,3,342.0,506.0,408.0,655.0,457.2857142857143,382.5,152.22211215382558,174.21416969660467,2.2200000000000006,5.910000000000001,342.0,251.0,356.0,250.0,243.0,413.0,971.3099999999995,414.0,208.54016399725018,437.57142857142856,203.78081128413203,441.2142857142857,213.73606245929676,486.87509857516153,436.2912270676165,434.9321082763254,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,5.910000000000001,2.2200000000000006,1.162883845126836,648.994,0.0059814453125,5652.790000000001,5652.737901611329,3835.5546496582037,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-09-02,36,3,10,1,"flour, ghee, egg, water, curry",0.8,1.61,2.83,296.0,0,0,2,9,Monday,0,2024,2,0,36,3,381.0,195.0,0.0,61.0,343.7142857142857,273.57142857142856,160.98210489131486,144.52346856837337,1.22,2.0300000000000002,332.0,241.0,398.0,296.0,289.0,271.0,371.0,289.6666666666667,45.82939377008389,267.2857142857143,94.80807681084718,319.2142857142857,156.57938687964136,302.0494760545985,303.2212668116327,320.79726964241826,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,2.0300000000000002,1.22,1.0842911877394634,295.99695,0.0030517578125,837.6800000000001,837.6713635253907,600.8738049316407,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
